Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      3.19     0.00   497543     0.00     0.00  std::less<std::pair<int, int> >::operator()(std::pair<int, int> const&, std::pair<int, int> const&) const
  0.00      3.19     0.00   496691     0.00     0.00  CGAL::SM_Vertex_index* std::__addressof<CGAL::SM_Vertex_index>(CGAL::SM_Vertex_index&)
  0.00      3.19     0.00   493264     0.00     0.00  __gnu_cxx::__normal_iterator<CGAL::Point_3<CGAL::Simple_cartesian<double> >*, std::vector<CGAL::Point_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > >::operator*() const
  0.00      3.19     0.00   492261     0.00     0.00  std::vector<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*, std::allocator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*> >::operator[](unsigned long) const
  0.00      3.19     0.00   485469     0.00     0.00  void std::_Destroy_aux<true>::__destroy<CGAL::SM_Vertex_index*>(CGAL::SM_Vertex_index*, CGAL::SM_Vertex_index*)
  0.00      3.19     0.00   485469     0.00     0.00  std::_Vector_base<CGAL::SM_Vertex_index, std::allocator<CGAL::SM_Vertex_index> >::_M_deallocate(CGAL::SM_Vertex_index*, unsigned long)
  0.00      3.19     0.00   485469     0.00     0.00  void std::_Destroy<CGAL::SM_Vertex_index*>(CGAL::SM_Vertex_index*, CGAL::SM_Vertex_index*)
  0.00      3.19     0.00   485469     0.00     0.00  void std::_Destroy<CGAL::SM_Vertex_index*, CGAL::SM_Vertex_index>(CGAL::SM_Vertex_index*, CGAL::SM_Vertex_index*, std::allocator<CGAL::SM_Vertex_index>&)
  0.00      3.19     0.00   481581     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >::_M_addr() const
  0.00      3.19     0.00   481581     0.00     0.00  std::_Select1st<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >::operator()(std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > const&) const
  0.00      3.19     0.00   481581     0.00     0.00  std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >::_M_valptr() const
  0.00      3.19     0.00   476729     0.00     0.00  CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::next(CGAL::SM_Halfedge_index) const
  0.00      3.19     0.00   462255     0.00     0.00  std::vector<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity, std::allocator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity> >::size() const
  0.00      3.19     0.00   462029     0.00     0.00  std::_Bit_reference::operator bool() const
  0.00      3.19     0.00   461833     0.00     0.00  CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>::operator[](int)
  0.00      3.19     0.00   461833     0.00     0.00  std::vector<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity, std::allocator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity> >::operator[](unsigned long)
  0.00      3.19     0.00   454832     0.00     0.00  std::__shared_ptr<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >, (__gnu_cxx::_Lock_policy)2>::operator->() const
  0.00      3.19     0.00   445043     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > > >::_S_value(std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > > const*)
  0.00      3.19     0.00   438206     0.00     0.00  CGAL::SM_Halfedge_index& std::forward<CGAL::SM_Halfedge_index&>(std::remove_reference<CGAL::SM_Halfedge_index&>::type&)
  0.00      3.19     0.00   433392     0.00     0.00  boost::iterators::iterator_facade<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, long>::iterator_facade()
  0.00      3.19     0.00   433392     0.00     0.00  bool boost::iterators::iterator_core_access::equal<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > >(CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > const&, CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > const&, mpl_::bool_<true>)
  0.00      3.19     0.00   433392     0.00     0.00  boost::iterators::detail::iterator_facade_base<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, long, false, false>::iterator_facade_base()
  0.00      3.19     0.00   433392     0.00     0.00  boost::iterators::detail::iterator_facade_base<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, long, true, false>::iterator_facade_base()
  0.00      3.19     0.00   433392     0.00     0.00  boost::iterators::detail::enable_if_interoperable<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, boost::mpl::apply2<boost::iterators::detail::always_bool2, CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > >::type>::type boost::iterators::operator!=<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, long, CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, long>(boost::iterators::iterator_facade<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, long> const&, boost::iterators::iterator_facade<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, long> const&)
  0.00      3.19     0.00   433392     0.00     0.00  CGAL::Halfedge_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::operator==(CGAL::Halfedge_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > const&) const
  0.00      3.19     0.00   433392     0.00     0.00  boost::iterators::iterator_adaptor<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Halfedge_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, boost::iterators::use_default>::base() const
  0.00      3.19     0.00   433392     0.00     0.00  bool boost::iterators::iterator_adaptor<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Halfedge_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, boost::iterators::use_default>::equal<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Halfedge_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, boost::iterators::use_default>(boost::iterators::iterator_adaptor<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Halfedge_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, boost::iterators::use_default> const&) const
  0.00      3.19     0.00   428042     0.00     0.00  CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > >::operator[](CGAL::SM_Vertex_index const&)
  0.00      3.19     0.00   428042     0.00     0.00  CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::operator[](int)
  0.00      3.19     0.00   426916     0.00     0.00  std::vector<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*, std::allocator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array*> >::operator[](unsigned long)
  0.00      3.19     0.00   420403     0.00     0.00  boost::graph_traits<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::halfedge_descriptor CGAL::next<CGAL::Point_3<CGAL::Simple_cartesian<double> > >(boost::graph_traits<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::halfedge_descriptor, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > const&)
  0.00      3.19     0.00   419796     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00      3.19     0.00   418796     0.00     0.00  std::move_iterator<CGAL::SM_Vertex_index*>::operator*() const
  0.00      3.19     0.00   418796     0.00     0.00  std::move_iterator<CGAL::SM_Vertex_index*>::operator++()
  0.00      3.19     0.00   418796     0.00     0.00  void std::_Construct<CGAL::SM_Vertex_index, CGAL::SM_Vertex_index>(CGAL::SM_Vertex_index*, CGAL::SM_Vertex_index&&)
  0.00      3.19     0.00   418634     0.00     0.00  CGAL::SM_Index<CGAL::SM_Halfedge_index>::operator!=(CGAL::SM_Halfedge_index const&) const
  0.00      3.19     0.00   399038     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long)
  0.00      3.19     0.00   395505     0.00     0.00  CGAL::Point_3<CGAL::Simple_cartesian<double> > const& std::forward<CGAL::Point_3<CGAL::Simple_cartesian<double> > const&>(std::remove_reference<CGAL::Point_3<CGAL::Simple_cartesian<double> > const&>::type&)
  0.00      3.19     0.00   393897     0.00     0.00  CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array::name() const
  0.00      3.19     0.00   393897     0.00     0.00  __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      3.19     0.00   384838     0.00     0.00  void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
  0.00      3.19     0.00   384475     0.00     0.00  CGAL::CartesianKernelFunctors::Construct_vector_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Return_base_tag, double const&, double const&, double const&) const
  0.00      3.19     0.00   373987     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > > >::_S_right(std::_Rb_tree_node_base*)
  0.00      3.19     0.00   370609     0.00     0.00  __gnu_cxx::new_allocator<CGAL::SM_Vertex_index>::deallocate(CGAL::SM_Vertex_index*, unsigned long)
  0.00      3.19     0.00   370609     0.00     0.00  __gnu_cxx::new_allocator<CGAL::SM_Vertex_index>::allocate(unsigned long, void const*)
  0.00      3.19     0.00   370609     0.00     0.00  std::_Vector_base<CGAL::SM_Vertex_index, std::allocator<CGAL::SM_Vertex_index> >::_M_allocate(unsigned long)
  0.00      3.19     0.00   370609     0.00     0.00  std::allocator_traits<std::allocator<CGAL::SM_Vertex_index> >::deallocate(std::allocator<CGAL::SM_Vertex_index>&, CGAL::SM_Vertex_index*, unsigned long)
  0.00      3.19     0.00   370609     0.00     0.00  std::allocator_traits<std::allocator<CGAL::SM_Vertex_index> >::allocate(std::allocator<CGAL::SM_Vertex_index>&, unsigned long)
  0.00      3.19     0.00   365767     0.00     0.00  CGAL::SM_Vertex_index const& std::forward<CGAL::SM_Vertex_index const&>(std::remove_reference<CGAL::SM_Vertex_index const&>::type&)
  0.00      3.19     0.00   364716     0.00     0.00  std::move_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity*>::base() const
  0.00      3.19     0.00   363150     0.00     0.00  bool&& std::forward<bool>(std::remove_reference<bool>::type&)
  0.00      3.19     0.00   358322     0.00     0.00  CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity const& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity const&>(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity const&>::type&)
  0.00      3.19     0.00   353404     0.00     0.00  std::vector<int, std::allocator<int> >::end() const
  0.00      3.19     0.00   353404     0.00     0.00  std::vector<int, std::allocator<int> >::begin() const
  0.00      3.19     0.00   349102     0.00     0.00  std::remove_reference<CGAL::Point_3<CGAL::Simple_cartesian<double> >&>::type&& std::move<CGAL::Point_3<CGAL::Simple_cartesian<double> >&>(CGAL::Point_3<CGAL::Simple_cartesian<double> >&)
  0.00      3.19     0.00   344644     0.00     0.00  std::vector<CGAL::SM_Vertex_index, std::allocator<CGAL::SM_Vertex_index> >::_M_check_len(unsigned long, char const*) const
  0.00      3.19     0.00   344644     0.00     0.00  CGAL::SM_Vertex_index* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<CGAL::SM_Vertex_index*>, CGAL::SM_Vertex_index*>(std::move_iterator<CGAL::SM_Vertex_index*>, std::move_iterator<CGAL::SM_Vertex_index*>, CGAL::SM_Vertex_index*)
  0.00      3.19     0.00   344644     0.00     0.00  CGAL::SM_Vertex_index* std::__uninitialized_copy_a<std::move_iterator<CGAL::SM_Vertex_index*>, CGAL::SM_Vertex_index*, CGAL::SM_Vertex_index>(std::move_iterator<CGAL::SM_Vertex_index*>, std::move_iterator<CGAL::SM_Vertex_index*>, CGAL::SM_Vertex_index*, std::allocator<CGAL::SM_Vertex_index>&)
  0.00      3.19     0.00   344644     0.00     0.00  CGAL::SM_Vertex_index* std::__uninitialized_move_if_noexcept_a<CGAL::SM_Vertex_index*, CGAL::SM_Vertex_index*, std::allocator<CGAL::SM_Vertex_index> >(CGAL::SM_Vertex_index*, CGAL::SM_Vertex_index*, CGAL::SM_Vertex_index*, std::allocator<CGAL::SM_Vertex_index>&)
  0.00      3.19     0.00   343357     0.00     0.00  CGAL::Vector_3<CGAL::Simple_cartesian<double> >::Vector_3<double, double, double>(double const&, double const&, double const&)
  0.00      3.19     0.00   342170     0.00     0.00  int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
  0.00      3.19     0.00   334346     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<CGAL::SM_Halfedge_index, CGAL::SM_Halfedge_index> const*, std::vector<std::pair<CGAL::SM_Halfedge_index, CGAL::SM_Halfedge_index>, std::allocator<std::pair<CGAL::SM_Halfedge_index, CGAL::SM_Halfedge_index> > > >::base() const
  0.00      3.19     0.00   333362     0.00     0.00  CGAL::SM_Index<CGAL::SM_Face_index>::operator unsigned int() const
  0.00      3.19     0.00   332359     0.00     0.00  boost::graph_traits<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::halfedge_descriptor CGAL::opposite<CGAL::Point_3<CGAL::Simple_cartesian<double> > >(boost::graph_traits<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::halfedge_descriptor, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > const&)
  0.00      3.19     0.00   325044     0.00     0.00  CGAL::Halfedge_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::operator++()
  0.00      3.19     0.00   325044     0.00     0.00  boost::iterators::iterator_adaptor<CGAL::Vertex_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Halfedge_around_face_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::SM_Vertex_index, std::bidirectional_iterator_tag, CGAL::SM_Vertex_index, boost::iterators::use_default>::increment()
